user_address,itemID,amount
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,6,4
0x826088b7174bd1f07becf359025fa751e6ac11cb,6,1
0x45a4ec66624a1f41a60c10720c44a807279f11af,6,1
0xa4f0b6899ca568df1595a3d12054499e5e1c9faf,6,1
0x47d78a9bea29d49cc9fed8eeb641915fd4435c01,6,1
0xffa63650fda779f51d017c5a448c310c4ebb8106,6,1
0x65e43244d19c3e17058dfb6f5e5e921402ebd964,6,1
0x2848b9f2d4faebaa4838c41071684c70688b455d,6,4
0x262336fd3eda533826aa4c92c9f23563f9f90693,6,1
0x4a70836fcbe8eccc604ab3c0b17faecd307a31b0,6,1
0x7c15c70ff4a3e2a07228459ee7cefa90bcdd5ae9,6,7
0xc659284cd530f1df076b38a469c4207d731a2710,6,3
0xbd78b821a5dac8f71413608508309bac80aec0a4,6,1
0xcfbc091f167bba962790e23ee2dda557938b8baf,6,1
0x67922a9561423548a9ccfd67ad80d6c637c26bfe,6,4
0x5efc49268677c71694366cb500cf822da2740529,6,4
0x7d616916d228d1663d1e546e686a0c63bda95b09,6,9
0x83bb781a2a2ca1fec0350f178c911848811cc440,6,2
0xad63e4d4be2229b080d20311c1402a2e45cf7e75,6,3
0x2781ae2716980c677ccc16c19a01ee8fdfacb519,6,1
0xa44eea8180ac3f66e7dbeab8d0a15cbf1c90b05f,6,1
0x4ac2c547b842aa861b06fb1a3d04d1f778131fa5,6,1
0xf815a566e42b0d8ddd5d77f91409a7d9ceb10b92,6,1
0x95a8cce18e2959ea8cbba9610a980c4200ce1fee,6,1
0x6a2486861180721623b5ea9c20eba7893182f72d,6,1
0x851497cf9b1362858c095cdd577b506d24f57336,6,1
0x0910fccd3e3a349944415bcef7585b48daecd617,6,1
0x36b08dba9335dd28c444b63ebff12fcf014007fe,6,4
0xae5b56ca47e84b6c749e0454680c4161b9da9790,6,3
0xe2557794a70332b55cc5ee2b655b2facf7c6218d,6,1
0x0fe0a3aeef122396d1cc7fe518dab4ba35d580a9,6,1
0xca582b7ffe9b2050aab80e75cf1cebd8a5bd10eb,6,1
0x7f04265ddc191ce6890315d1405abad21baba3d2,6,1
0x70a8c4e53a9078049ca1b2cee477436c8eb61b2d,6,3
0xacba84f681250a027686b85fb4903f9f1c9caef3,6,1
0x89584a65dfaa7e4949f5495191f3806c3589f10c,6,2
0x74d7e9eff4dda7571094631673f50e9fc2cd5471,6,1
0xf2cb1caf152c6e36f1ff1a1c8eb88232221ccde0,6,4
0xd8f35ef085d202fa7cad0e0c61da737b60e1f855,6,4
0x1d32af9776315963089e8a1c3bb13c7dcfdc7f3d,6,1
0x8fc04dec888eacf5ff6e480a670d67f6364c7208,6,1
0xf85e13c32734ea54ec31be5c9b3e6ed0ae40cbad,6,2
0x4678cb6580b20bd4340fb5269e91af3e921180d8,6,1
0xb2a1a7c670df98a600194b525014926a2b50a334,6,1
0xc7ec2e7045b3b0c703aa13986aaba66059f77061,6,1
0xe4a4ce1517101324bc27bcc803f84af6afe3509b,6,3
0x84d1e52a5c2871d72ec2d190e14d19a065c98726,6,1
0xe0cda6a98bddf22051b3a2295521a77bb6ebaecd,6,1
0x56a356c378c5fa08dfd32ee4ca0dce93f328ba37,6,1
0x783dca6f7b25e155123a5ea77ff2f7dd1deeef85,6,2
0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,6,3
0x967e830b7148a15e27f944230c7166578d1a3e23,6,3
0xa7f41291785211ab3907e1b05dfcf35f64012df7,6,3
0x424be8df5db7b04b1063bd4ee0f99db445c59624,6,1
0x0c2ec205cf0f50995dd84f0655b54848844bda74,6,3
0x9de5fb2e82681cbf0f9885b2e17c7aadaf7c6a32,6,1
0xd015ca3f0a6cf47fb33a1d8dd005b87a3f3664ce,6,1
0x8dbf5c0d2c31e9914b3b1f0d26d0f325a47769f1,6,2
0x1279a8132c775ede3e738cc2a753ffe47d009353,6,3
0xa62f79725e08da9b8684fdac2bfed855d41186e4,6,1
0xfcc0f66883aa585993a48fbb4b4c7d54766870ff,6,1
0xe7b6be706a2042e0cd56eabc0d160d2496a0ec2c,6,1
0xaf4fa10c1e93e9c60149f386ce783a4bc2952a77,6,1
0x92db5dcbf375fa203c9cb60f095c5800d59f0a3e,6,1
0xa4e4543e40a77de3d36477fff28feaa4caf490bf,6,1
0x1a518a3e674a76324058822ca5d8688cffc5033b,6,15
0x2994d42ff4547f5c88f97fe3c11e4c97f85a0283,6,1
0xd5b88cc148a41cc431999aba56df961336bbc1d8,6,2
0xe7304ba0f157f2ade94015934284b6704bc72911,6,3
0x1ad3d72e54fb0eb46e87f82f77b284fc8a66b16c,6,1
0xd2d6505a6c51ada5ffc76d0395acfeed1dd4674f,6,1
0x198dee81178d08206dc6c05d9df63659bb5a1c04,6,1
0xbecf46ec3538a032867b3f553630acfd04d4f67e,6,1
0x865373527b2fe07888bd1aae1afbd183a7cc3f31,6,8
0x1c45cdcd73abc21df7816f97deb0360955f54e33,6,1
0xadc045001169071580ad97af8cf5efb7f235a719,6,3
0x77427023e70cafd983dabaf3488d8d83ecb15b96,6,4
0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,6,5
0x64e714344780b12384597f5bf9ae35f9adf98863,6,1
0x90e56349131d187e3349b8b37030adcad980ce89,6,3
0xef41479d269a2a89a69d7cd75152a4b6f54ff530,6,1
0x4a77594355b4947c78abfeb6130d78c91483ca59,6,1
0x463c31d1b752d39fd205fbaa4cbba6a8541aeffa,6,1
0xd12090a5a386b59d0afb53fb02ec16d46a56ebf4,6,2
0x6519e6117480d140cd7d33163ac30fd01812f34a,6,9
0xa532f169cee0e551d4da641031ac78fd85461035,6,12
0xca7a6a53d5576102765a0281c723f863d881dc96,6,1
0x166efcf7b9ba14baf625caf11b336991736a1715,6,1
0xb86a352cffe8629266fd0279407ecddb67e5c328,6,1
0x73df3559f3224f85258c160d3e17bdb9d6288ff4,6,3
0x16e1de94d41131ccd911039abf4041fb4ddab1c9,6,2
0xf08ea1dfa59aa34a70b2cced272d67fec59abc2e,6,3
0x07a9acac89a4a63fda53d9c6904c478e2a973b07,6,1
0x931eb9d2e9b0e496aac1dcdf778399ad762e3739,6,2
0x81b55fbe66c5ffbb8468328e924af96a84438f14,6,3
0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,6,1
0xbeaf6a453b4edac9685400221264d20edbe3dd6e,6,1
0xfa8a8b4c08cc5346803f87dce91376614d405f48,6,1
0x0db5e7924d87d2ec27876882e7af911a58050dd1,6,3
0x80b78c03ecaf44c062d0444c7a68a6f957add9ee,6,1
0xfc59301f715eee53765a7040748f76772ceda4e9,6,1
0x75c49a70d44b9c23aa2578866117ba088ec2cbed,6,1
0xe67d18889e2f834fea706789618a35b09f2bb833,6,1
0xaec59674917f82c961bfac5d1b52a2c53e287846,6,2
0x0a9a893ed9e173b3298c8022e959ec6691673145,6,2
0xf2c06f90fb58844c09220e01e3116a2293df6960,6,2
0xa1a5cc526e662325a0e36bc7bca1f1a05a903454,6,1
0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,6,1
0xbff36b0e434f7ddd28c523571c3b9f93f60132f6,6,1
0x9b3e9e3e4a174d59279fc7cd268e035992412384,6,1
0xab4787b17bfb2004c4b074ea64871dfa238bd50c,6,7
0x47b306c725fe30223663189701e1c336fec2f520,6,2
0x75bbecbc4fa323d304e41dd383f1f1878288db00,6,1
0x1b0fa1cf40d1cf1bbe8476d3b096b4a877570cf4,6,7
0x498a885d671eb3c4d17df8f868768e928b29cbda,6,1
0x2dc8c2ec64a5dff670bc4ad3ab2ca6cf0b09a13e,6,2
0x9b9180ec5d4a7fb186652b0e9e05151d4052687d,6,1
0x10b385eb6c517943da02e58a76c97b5a16e1c31d,6,2
0xc6f2acf3d24a2a54b617656eea1ea60dc32b39d7,6,1
0xdf0692e287a763e5c011cc96ee402994c6dd246e,6,3
0x419614fbf315cb564c9b6747a84ec21462adb5bf,6,3
0xf93c620132a67e2dc62d72b02cb6abf7f44697d2,6,1
0x288a2395f027f65684d836754ba43afa20ca09e6,6,3
0x33caf1e780fc8a92247f42a220caeafde3b5d553,6,2
0x6649dad69e7994f329bb5f0a829c82b838815a56,6,5
0xb7c1a60c0fe85abafe1b82641339fc509bed2e5c,6,1
0x20ee31efb8e96d346ceb065b993494d136368e96,6,10
0xe9e24df3edf7e6dfb0595ff72112735d95f41ca8,6,3
0xe913a5fe3faa5f0fa0d420c87337c7cb99a0c6e5,6,4
0x3e9c2ee838072b370567efc2df27602d776b341c,6,1
0xf232f353a6ce3f053a4ab7fea778bce460ef45a0,6,1
0x8debc343a259253aa43be5e47eb58a9e668e3ce2,6,9
0x9fb622b200d7403be7c596164018fc7f39ab1536,6,1
0x4e880933aaa461a5fbd0d499f1e142d78f77c8ea,6,1
0xd1bd938d5d25ad815a7e869b4d55e20ab8697925,6,1
0x7f2f3685afd60e33ab9e2d35bfa93d4aaa909806,6,3
0x38669c87f2b746f6f93378cc2fb34819aa76043c,6,1
0x727df4ab614e0025637c4d23b48171054e0f6dde,6,2
0x9028421a2969fb49af5a6e1fc85c24a712485246,6,3
0xc68bba423525576c7684e7ea25e7d5f079b1361e,6,2
0x246d8ef4ac5a479e8229bcb9f32d03e574899573,6,2
0x9823581ab7bcc3adf3b57bd5ba3c8cdf78c034d0,6,1
0x39292e0157ef646cc9ea65dc48f8f91cae009eae,6,3
0x7ce90a6d54e830ceb568f81b52865d5011aefe40,6,8
0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,6,5
0x9730299b10a30bdbaf81815c99b4657c685314ab,6,1
0x956f1ce3ff2ea59a8b41df83ce9f85ed59d73f92,6,5
0xa3e56e4bc4ee5bf8ac85f364f936227b704ea323,6,1
0xa63519e67dae9a551ad34ae679cf0e911a78381a,6,1
0xaf4a5d3f972195dcf3d1a3e703d213912fe49c28,6,1
0x4d2660c16974cd5c7ae8752ae466b8cef730dfb0,6,1
0xc2053036ed1dfd9cbb4019ea22621308674ce925,6,1
0x81a8f3091f0d218e04349dd595e4b7470fee323a,6,2
0x6a0132b33eb56f760d705a0fa947267304551719,6,1
0xb6237b2b69f81b4fc8b8d2176743adcce40a6f7d,6,1
0xf5c5e20b5220224178ea38ed7f601fb013bf08b8,6,1
0x8f688a91695f7d2a1e93e57cedcbf5c5202f617b,6,1
0xaae96b3720d3499ca3b40c55ef16f34d7fcfa06d,6,3
0x7cdceb7f8d9fee89b9628f07f0f34a4a28e5e39c,6,2
0x6e28bae826e39d8002942edd80e5fa8dfa115d4a,6,1
0x1a148a2e2a61d3fceaf58f1e2ad7f8e819b1833d,6,1
0xdac12b6ddbf055ee542f0ed460a32d1e9f361ca4,6,1
0xa915023b3ed1e00e078789e63de079b4d6dcc348,6,2
0xfa67fc2901dd343d3324fc882fe7eb474354a6e2,6,2
0xf04c8f815878eb09b8e4602ffe780aac818ae6b9,6,2
0x373d33de8a6ed1292da72672c0ff1008fb5f06e3,6,1
0xc7748db7338cc106aeb041b59965d0101eda8636,6,1
0x58502052c920ee837c3ca71ccd7cf8cb0457ca9f,6,1
0x07494efb9fc623b74b31714192826c70eba7423f,6,2
0xed7d2286152b3ac0151b06e4f3dfba37acc5a634,6,1
0x07a009e9e98649bff954cf3032ceb3e21e020f49,6,1
0xf2b9ec5724dc97362a53907c0b4cc0aa72369e63,6,6
0x0f7751880edcbac71200c1b67ae511809290c717,6,1
0xf1d9e2ccfc4f189bb177ac17f0d3cb24a54359bb,6,6
0xd02fccd51c8ab2ca3a1ce3079a209f395d72c230,6,1
0x90b095ed72ce1dd2da4bb689bb1e3588a5d45f7b,6,4
0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3,6,4
0x5c7ca6a93a46ae786d99d91ed423a91d6fa13879,6,2
0x445ba6f9f553872fa9cdc14f5c0639365b39c140,6,2
0x5ae7ae79765973ca60ee9f9e29866b63952ae807,6,2
0xf3258e56d758d5b5abe105f94753ef6577df15be,6,1
0x9b93b3de14160d9ca56512e49f6d94cc761c1612,6,1
0xd461867db90c401944c9f7f90e796bba151236e5,6,3
0xa1d38da3ce3ebe5081e7ad8a0ac2ab5d08541de0,6,1
0xf956e001ae89f15005d046be9678860cb4e667ff,6,2
0x6d38939de57c10b880f1eb2227da45ff9174a095,6,2
0x7f4e21b39d6506e333b9b470b3fdedd4fcbbc6e8,6,1
0x6b0ab64ba82dab64130fcd7dc1e2f803f7aef730,6,2
0x2f08d099c60823ce5955e747909d216dcbc9bf21,6,4
0x822b454196d281d43a3e127db3d37b7c0d78ab92,6,1
0x2475be34e74a9ac648d2024b63447012e883fbda,6,1
0x3656460e9bec3e98451df75ce8f6cc6e1dff9bb7,6,2
0x323acb6f6a930980ad214900665805f678b8f813,6,1
0x5b2d192182cc6e39b047880995b67e179b89f63e,6,1
0x9a84e06d9bc2254c82f5dc70e089896aa24609fe,6,1
0xdcdb88f3754b2841093d9348a2d02df8cf06314c,6,2
0x5aa0820ea5d4bfb7197d1dcca2bde940a122ddf7,6,6
0x436bb9e1f02c9ca7164afb5753c03c071430216d,6,3
0x7b3012531aaed7b48bc9bfbc1cd7e7f20b1bb5b8,6,16
0x94046b4000fefc937f9ae219e2d92bf44a36393e,6,5
0xca99d578e6451fc19ac51bd41e3aeac83c7a6ec6,6,2
0xc4f1e3020e1b07b66afbbbee30f50383f46d7091,6,17
0x5540b6425bdc1df657a3d3934019eb89781f4897,6,1
0xb978430c365422c670f33dcb3cbe08457a9933a2,6,1
0x9098b23ed9cc4ca858b642af81442e9e591ff073,6,1
0xcaf3cff40afe8f65901de241a7835c1b98688566,6,1
0xafd5ec1a5fe09e6597de92c34a423d7c35864023,6,1
0xdcd050fad8eaef5dc11bd25e92014d21dcada74d,6,1
0xb297d1f48a52a2532cbaffcec1850b949f71e1e1,6,1
0xe4e98e007e5a4a5a73a4ba2254efeaae131cbc04,6,2
0x00fdbb477d1cd363c333eac93fe7eb0397acd470,6,2
0x26d39fc7341567c8b0bb96382fc54f367f4298ea,6,2
0xe13ec43b554b53555aeff74c367c59636cab88e7,6,1
0xae80dcf8109e2774d38884ece6c11191c7a1c583,6,4
0x83f37b93c28cff1f669d7cc5cede0fbc1d29e057,6,1
0xa2e434253b101e3478b153f2af24a662ef142ed3,6,15
0x446d62cd72abed64c21c8cc2ec05a102332073ce,6,1
0x038f77ab71fc40949eea81aa65b471c6a3f1a02d,6,1
0x518a8463ffff4435431d889e507fa1a9e1c34502,6,2
0xded7cfb53cf1658e07432a3c4c8c0064d5bd626a,6,3
0xc6291442efe2634306b31f24c8238a702fec85a0,6,1
0x78ec7e48f3914b3c529a72e3a20275621ade8a80,6,1
0x805b773debbe076bebe76906509ae31c902481e3,6,1
0x15c7281842a45465b4cbb8f89111d99e36e5bab8,6,1
0xbfe2e3caa45cc9a4cf7e8c9f2ede5688141cb60e,6,1
0x6299dbe5be8ed5d5df9ff5a21b485c7da0cf3476,6,2
0x59eb7d68ed3a2441b1d75d679d628046dfdb34ea,6,1
0x222e859cb744eba5dcaf5224f52b69cb1bd72456,6,3
0x1af1f839bc24cdcb12c2028ba7c0d51b30d10d11,6,1
0x287b635a6b1007b39a5c8561be5a56899aaaa7c4,6,4
0xcdab759a1d97c166de67f2826b1ef276b04a31c2,6,1
0x86725086594ecc03de4c3e4171f8101a9402818e,6,1
0xc89b1e0375ca67fb46a09fe2b43becfa42dbea01,6,1
0x0bb75bef057da63a0ae4b25fe9adafd35cd92b87,6,4
0x4ef1a210a74fdfd9cc7507924e918b0f5c392b24,6,3
0xba21325681ffd7d623993a2a564f6390654e2948,6,1
0x0e5716e48bdf2f3dfa3a355eaeb422b19fe8ac32,6,1
0xe805ff9b9bf7fbfd9ebe13379fc8e470025da0c7,6,1
0x723fc01a02574075d458de9502a3fb78383f31ac,6,1
0x1779b5aa4fb5e471f1356f7a81e67e716bb69512,6,1
0x3285bf2a8c9248a135e9d13d8ddbc7679aac0aa1,6,1
0x5f88129df411429e5dc15b8fa5ce5cac87eeaecb,6,1
0x0e05fc644943aae89dd3fec282c3f86431a7d090,6,5
0x0ef9b392016a03de9ec7aa1b3d77fb8b09c7c5aa,6,1
0xbb0b056b54a098299b6df75d5559959c772c5579,6,1
0x44a496a49f7e3bedf40e5095c26d429b3a75c1f8,6,2
0x705ae5aef02b0a8ceaa712af547d39a051da5d4a,6,2
0x7630b2e3ad127854171f762caba3d47794135af6,6,1
0x19863b03d848e8814290a22039eafaee221c70b4,6,2
0x51208e5cc9215c6360210c48f81c8270637a5218,6,1
0x20ff7e19c8ff23109eb1661df3b3c4f36ddadf1f,6,2
0xcc669633068288cd6df3431dfc2b6e41c7d7cd7b,6,1
0xfeac872a93df8939df3face650945fbf3ea705e9,6,2
0xb006350d11a637378aab6a785a2fbc0ee3469f93,6,1
0x3540f28a9ea3615130bf39fc45502444e3672985,6,2
0x8928b26de9ecc59cacdba095c6ed6237f48ddbd2,6,1
0xfd9e173edb21bef255d774c7b51314f92e9f31f9,6,4
0x13b262dbe74389fd68a7d224d7ca90c4d3779516,6,3
0x9875094945893d40979e2858b6caf788dcce3368,6,8
0xaa9e7a9dcc1125f21d8919885f5bdfd398c9b2b9,6,1
0x72f623828e766627435bf68b5ca496d35ac7728a,6,1
0x326475cc33b6b03e71bef82b51586d0fd466ca42,6,1
0x614a61a3b7f2fd8750acaad63b2a0cfe8b8524f1,6,12
0x48e81c9ebf4f19b36c248d16b0ffddd284399ccb,6,5
0x37129a980fef3b0bf4e203c5ca6454abf368bfaf,6,1
0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc,6,1
0xb2c980a75f76c664b00b18647bbad08e3df0460d,6,1
0xfe95e7750a76ad380a6173f2fc7649aeb23ba3bd,6,1
0x59480d300ad462d72988e47b42cfcef6db6e2251,6,2
0x9a4e103431553ac368aab4aed7bb36e42cfbd900,6,1
0x901b676e27fa9ced94dcea48f73c97780b908311,6,2
0xe8ecff92eb246e6387036664b090ae7443109d48,6,2
0xfb5a2da7c365bfdd817bcc29a49c97b80e450f3d,6,2
0x94a5b840f6898e5178649a2b117b3ce3bb7aa873,6,5
0x450012dfd9105182a9a0cf26119c1257f96e7f87,6,2
0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,6,1
0x0524c91701fcc461c90b3120769b5f295f706a16,6,1
0x5fe9cfa5cfecdc333eb102d219b4e77eacde9828,6,1
0xb86737f3b14de6eb7970e2d440b0ad91cb008133,6,1
0xe9f9b423f5d11da814d8ee76e7cd354642350670,6,2
0xb1e302b3a3b0de2173c1a1c2de19d2868b7c446d,6,2
0xcd3d9b96b907784916115ab6ff49e11195ec5cc9,6,1
0xf17faf9978b2f0087e6c78553ede42d15abf76c5,6,1
0x624aaff59af543cbd4de4a991ee98e21f678ff6b,6,1
0x701344c70bba2a6f772266c8fbb661b827c92191,6,1
0x563d27dd2e9f36157c658501222a7cb23f690c28,6,3
0x8b8b67cd569882e9f200a58e875802e5017d88c0,6,2
0xb3e982e57de35cabb19decf12ac38d390fdfee73,6,1
0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,6,16
0xe69c2f976bdf4eb965f4807c03eedf810fe7c97a,6,5
0x4e4d80ee0bb7e3583918b165a57a013f0591de1a,6,1
0x0e3347baed6e6070097c978247ead2f716c4b7a0,6,2
0x8e6bf84c3fdd45e60bed8ae233df200f389abe0c,6,1
0xf7f83e73480afbc76754e52404a10c70ebb62eb4,6,1
0x85298774c2dbbbb9191373a9bc14f4a9434e5ff4,6,1
0x12a0dd19d3f878697c7a1f804aaa1da84229566c,6,1
0x35a5cd1f50fec2d6ddf57bd58c6790c995be5b9e,6,1
0x7d551b4aa5938d18be5c5e9fde7fece9566611ba,6,1
0x20a7854a37d095cffc69c075bf133015fc5493cb,6,1
0x8628d73d3f950abde99739ef34b6cfa10394f579,6,1
0x9528db1eb04d3ffa04fecbf68b8b20163bb24f56,6,1
0x203b88ddfebcbe1135383d6961438069e5bc8d33,6,3
0x4860ca9ac44c08d9fed68fdc36d126b519e58e34,6,1
0x257b5a6b4e777b14b00c31f5e3874a5fa1c4145b,6,8
0xba14c656b06d2a04194b3129e43345d173641471,6,1
0x63c9a867d704df159bbbb88eeee1609196b1995e,6,2
0x478bb98378fa40c1cbc8abfdfe6029929ff3f854,6,1
0x9a8ab692a6d73242c74a727ac7587aeda778b131,6,2
0xb294ce56b0b12d0f32d61dca52bd39dae74e1156,6,1
0xc9a4ccc5cdc509b860903fbe7ac4b6ea3541db5a,6,1
0x8216ffdc5e0e2e7b4a4b0c3f3de441b5e9e0ac32,6,1
0xfd11e6a3af521b57688e325cd8a88421de6036ef,6,1
0x10dbc99c90234e4447f0366e8368d688f622475a,6,1
0xa5a257d843369b7f360c76a83f718a18a0df7078,6,2
0xfb91a0d6dff39f19d0ea9c988ad8dfb93244c40b,6,3
0x5f3b8034b8bc5715ddbc6aba5fceb99b3e223e9c,6,2
0xe7394f05f97257958361329a3fd4f879773c0469,6,1
0x23230789629cde13f28ed45f3540a5d008d59db3,6,2
0xbdf0ba6ebb474a667dae2c725ee12045af2c9ca1,6,5
0x254465d5558a53b74b1208f311793b71fca35458,6,5
0x79e421c024485ed3e23e264bba8f2b295950b20a,6,1
0x71d4abbc338526550da508969c94069562ab3332,6,2
0xb8c943a39309c07cfa3d437bcdccbb7b4b23082e,6,1
0x7c8bb60eb208521100a1cf9ce4e91662c366ac40,6,1
0x475de5418d740c1984939cc95b81371f699cec84,6,1
0x52af787439a82f36d6ef6b0da0f0e5ecce29ff90,6,2
0x313bdc9726d8792ec4bd8531caa52a1dd82bd4ea,6,2
0x3f225ffdefd4927f3254deff85e4ae2c26aa2674,6,2
0xbd8aab70a86f74eba55d071576a71305b598235e,6,1
0x852271883ed42cc3f9d9559b05ab4784fc768e93,6,2
0x45f7c1b3e66e5936bfd3834effed93c82d8d069c,6,5
0xeac3e40b903f1d0d46399575652633b6eda810b9,6,1
0xa540a85fad845fc76a9c9a13c96ae1b1fa12ea07,6,1
0xec49dbdf0899a5ae91b941d1241e1e64e8e026ad,6,1
0xc5c60f47f3cb3a335474eeb69009d611c040b7a6,6,1
0x8b9a3787dfa6d221990967c7aee4c6f7237649a4,6,2
0x34b121b6358e595946db584051c94aff4ccc6926,6,1
0x3d6b35dacc2c8079e073aea6b0208e1cc734a5c5,6,1
0x81e0de0186a3453aab8ef1762557c753ffb3b5b8,6,1
0x300010ded7b789ab5764bb52dde82edd6d29908d,6,3
0x00a8bec03805bcfaafab1050dbcf90f57982d750,6,1
0xaabd5fbcb8ad62d4fbbb02a2e9769a9f2ee7e883,6,2
0x0bb74f737c4703a32a433b891d19b5b4e4ade974,6,1
0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a,6,1
0x66633cc6b84cd127a0bb84864c1a4ea0172469a6,6,2
0xda1596a70a26121f14c2b147ade291ccb2d8ca19,6,1
0x00d672e53e8e9bcd4ee4bb2f05032b3c25e3c04c,6,3
0x4c39185a078b5666c372538231cb793a0928807b,6,5
0x127d60193f08626e168099fc2277e31f5a89b1a7,6,1
0x83111e1888c1e49e8703e248edeaa34ef868a1de,6,2
0x0f25871ad9e762ea9b5d116994b6e20be2e741a9,6,1
0x4c9929111d9e9f8c399c07d7553a1c96b9830418,6,1
0xf6d0f42b37a3a4dcc746b4e2cb1ffb64d6820909,6,1
0xd07f70dd326a34a00961139458d86c6a30fcdca5,6,1
0x3e86eac93a2dbb4faeb8709d77d451aeda710ef9,6,1
0x26b350f462ae30ec1c48c36ba944ab66f06dafee,6,1
0x0a38c3a976b169574bd16412b654c1ee0db92e1b,6,2
0xaee2ae13ebf81d38df5a9ed7013e80ea3f72e39b,6,2
0xddaac482530e2d5c31c19727c6721e192d539666,6,1
0x21b98f5698fd33d9cb58f6ab8d5ec58e803fcba2,6,1
0xa50a0c07061a328bacff0a1e54d36582db50bb3b,6,1
0x80c0632fdec7d293d58b829eee92e2f6a557dd17,6,1
0x86be7c25942c83584f257629048a89cef316f0bf,6,1
0x886518e2aa7a99a00f33508b745baf07ef080f58,6,1
0xe4957d0691f3aaeb414c693c1e8acde0bf4a22c3,6,1
0x5aee50fc6317d0d740108207d93d4d51e8447f36,6,1
0x7b1f9826f4f706137e2b698dcb797a40d0f7e7e2,6,2
0x001daa61eaa241a8d89607194fc3b1184dcb9b4c,6,2
0x61226c038c7ba1179f1670715098d945f6196edf,6,1
0xc10898eda672fdfc4ac0228bb1da9b2bf54c768f,6,1
0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932,6,1
0x854865641338fc2e4273d149a08664b5e3237429,6,5
0x4296b7bc7e3be776c247b064bddd10be7216f8a2,6,1
0xee5cda91e4ddcde24d44dafd74bed4ba068f8ac2,6,15
0xcc106c96997ffc520a2018a575bb438d5243c931,6,1
0x65ca86db2fc357ba60f23c8ab774f1c96841d889,6,1
0xc4c9e1a01626c1a656a532116bf04661484e5e36,6,1
0xdc2720a762c5bf9deeeb54460cc8fa8a2b62fac7,6,1
0x1724e533732edde9e72c54820e8e95d54d3145e5,6,1
0xc976895017c81ac926478c26c347bbed202d0508,6,2
0xb772d287473f30e9123632aaf6516582d815d3f4,6,1
0x50f461f471e7dce973e27f0e319ebe868135d764,6,1
0xe0802cf223a05a14408ad44e7f878d21408fb04c,6,1
0x269e07eac18b3681f3447263c28a766457ff074b,6,4
0x45c7811c459a43d0c17ef18f33a2c8921ac4ecf8,6,2
0xa5a0b7c3dd5dddbfbd51e56b9170bb6d1253788b,6,3
0xa819c50d511187ce0f6aa352427586d6d0c187f7,6,1
0x99fe1a841d59379acd34da92ad01cf4244e73475,6,1
0x09c81f941a7d2b611e84998e9643e18041143312,6,2
0x6f563c87b75cfb49f8f5197a81f2044c2fa03971,6,1
0xd5161c76579a49ac41db3fd4dddf24eccaeb750c,6,1
0x3aabc694608eddc24cc93abad0998171c8d4b8e5,6,2
0x969de568df4cec02e682acf75d7ed9f048de3aba,6,1
0x80659de232b214bb966ed519d68da45add6ccb02,6,1
0x1dce25415d54e6bc694aafa6cd5e650d28bb786a,6,1
0xa23b45ff8f3eb25397296765498ab62208fec971,6,1
0x6afbe7482cf93d7f4e0dca2eb6a86ceb3bbad3c5,6,1
0xea94c9a3bcc2bf5a3c08e3de1ccc64c6b6049710,6,1
0x91f36e05fc3a00dc17e2cf8bdb95085750c383cc,6,1
0xdb094e9d2a746bd3373f2c8b7b7a5d4b7199bca7,6,1
0x15ceaf804822bed2e026f357d49120657f68fd8c,6,1
0xaabb54394e8dd61dd70897e9c80be8de7c64a895,6,1
0xebd54fd116d961c3bb9fb0999c1223066aabae6c,6,15
0xfaa795fece9f8c564e122f1ee216c24faba2373b,6,1
0xd3a011438d81888fb9e737b10d614ceb60433bc2,6,1
0x8ef7e5b9755b998c323a445beb5465067c615785,6,1
0x47be8a3a06c0eb1b646c75eb699df2da7fd31d6f,6,1
0xda1086a0cbe2d64c591b396954c794041fcaf3bd,6,1
0xdc7c6f367e4680d3b8e4ceab1e65cb7e361314a1,6,1
0xd1b2de1ffe6afa6b98cfd2b0b361349ebf6fdf70,6,1
0x86d43a2698bf69f39f5921e54c4052a2da86d879,6,1
0xded1fd193cd8b55c2f9c42b3257d5a9088c7d137,6,1
0x9475a4c1bf5fc80ae079303f14b523da19619c16,6,1
0x8df6a2dadfac1009442430ca40f8479d206f7673,6,1
0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,6,1
0x34c1116678b62fd7ca548eea729d60ab1a566b39,6,1
0x497d32a3f4e9a4aced0a485c905a167b0517fe0d,6,1
0x8d17851c043dd69ee8ba1e68fb8300b80e8e7bb4,6,2
0xaeb3746ca5ce3592c904b2777f2e7b577b64c655,6,1
0x99f63103c109dbce7a45e111da8cf2c8c86cf6c1,6,1
0x319f41646ae1fe9bb20b03cb23e1689103dff756,6,1
